--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      22.034,       5.423,       1.761,       4.606
 500            ,      21.159,       5.876,       1.538,       5.710
 1000           ,      20.334,       6.273,       0.857,       5.690
 1500           ,      22.234,       4.608,       1.453,       4.555
 2000           ,      22.574,       5.325,       1.559,       4.054
 2500           ,      19.889,       5.301,       1.129,       5.086
 3000           ,      22.005,       5.182,       1.355,       5.139
 3500           ,      18.670,       6.811,       2.190,       6.236
 4000           ,      21.536,       5.205,       1.473,       4.304
 4500           ,      20.096,       6.151,       0.956,       5.895
 5000           ,      21.687,       6.353,       0.963,       4.838
 5500           ,      19.291,       5.211,       1.301,       5.091
 6000           ,      20.773,       6.709,       0.891,       5.555
 6500           ,      23.009,       4.936,       1.320,       4.043
 7000           ,      18.991,       7.125,       1.077,       6.937
 7500           ,      20.737,       6.111,       0.896,       5.145
 8000           ,      18.753,       6.291,       1.139,       6.274
 8500           ,      22.055,       5.705,       1.285,       5.226
 9000           ,      21.242,       5.771,       1.003,       5.129
 9500           ,      19.944,       6.288,       1.422,       5.975
 10000          ,      19.761,       6.179,       0.895,       5.948
 10500          ,      18.778,       6.397,       1.089,       5.931
 11000          ,      20.193,       6.477,       0.817,       5.418
 11500          ,      19.407,       6.817,       0.982,       5.328
 12000          ,      21.840,       6.650,       0.987,       5.826
 12500          ,      20.697,       5.748,       1.408,       5.097
 13000          ,      24.767,       6.679,       2.431,       5.386
 13500          ,      21.217,       6.489,       0.896,       5.312
 14000          ,      24.616,       5.065,       2.065,       4.350
 14500          ,      19.150,       6.487,       0.868,       5.992
 15000          ,      18.485,       6.339,       1.364,       6.600
 15500          ,      21.388,       5.288,       1.381,       4.694
 16000          ,      21.925,       6.296,       0.929,       5.237
 16500          ,      23.914,       5.120,       1.629,       4.754
 17000          ,      17.191,       6.675,       1.007,       6.632
