--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

HP-6            1 D6h   Hexagon                                            
PPY-6           2 C5v   Pentagonal pyramid                                 
OC-6            3 Oh    Octahedron                                         
TPR-6           4 D3h   Trigonal prism                                     
JPPY-6          5 C5v   Johnson pentagonal pyramid J2                      

Structure [ML6 ]         HP-6        PPY-6         OC-6        TPR-6       JPPY-6
 0              ,      31.976,      26.940,       2.353,      14.499,      29.932
 500            ,      33.626,      25.764,       2.753,      13.256,      29.437
 1000           ,      32.276,      26.091,       2.883,      15.229,      28.942
 1500           ,      32.453,      23.393,       2.094,      12.309,      27.047
 2000           ,      32.919,      28.200,       1.428,      15.942,      32.323
 2500           ,      32.866,      25.670,       1.981,      13.812,      30.403
 3000           ,      32.930,      27.256,       2.149,      14.478,      29.703
 3500           ,      32.884,      26.442,       2.585,      14.061,      29.269
 4000           ,      32.948,      25.812,       1.376,      13.948,      30.013
 4500           ,      32.902,      27.082,       2.085,      14.032,      30.817
 5000           ,      32.678,      26.090,       1.801,      13.578,      28.399
 5500           ,      33.363,      28.978,       1.781,      16.687,      32.484
 6000           ,      32.756,      28.218,       1.598,      16.276,      31.542
 6500           ,      31.498,      27.353,       1.804,      15.248,      30.373
 7000           ,      31.096,      28.209,       1.965,      16.260,      30.157
 7500           ,      31.454,      28.488,       1.288,      15.720,      32.136
 8000           ,      31.652,      26.710,       1.741,      13.576,      29.620
 8500           ,      32.335,      27.268,       1.585,      14.379,      30.385
 9000           ,      33.846,      25.119,       1.853,      13.555,      29.513
 9500           ,      33.612,      26.040,       1.540,      15.353,      30.272
 10000          ,      31.901,      27.297,       1.477,      13.806,      29.873
 10500          ,      32.144,      27.225,       1.820,      15.597,      30.270
 11000          ,      33.251,      28.055,       1.344,      16.481,      32.701
 11500          ,      33.865,      26.101,       1.729,      14.405,      30.911
 12000          ,      33.078,      28.120,       1.465,      16.373,      32.305
 12500          ,      33.367,      26.047,       1.904,      15.701,      30.711
 13000          ,      33.239,      28.552,       1.943,      17.259,      31.295
 13500          ,      32.755,      26.189,       1.482,      15.041,      31.065
 14000          ,      33.548,      27.109,       2.029,      15.123,      30.730
 14500          ,      33.836,      27.288,       1.310,      16.030,      31.605
 15000          ,      32.284,      27.469,       1.512,      15.500,      30.784
 15500          ,      32.522,      25.728,       2.003,      14.842,      29.974
 16000          ,      31.285,      23.123,       3.437,      11.955,      25.938
 16500          ,      31.811,      24.864,       1.920,      12.867,      27.903
 17000          ,      31.450,      28.525,       1.322,      16.128,      31.830
 17500          ,      32.926,      26.185,       2.120,      14.244,      29.429
 18000          ,      33.613,      27.759,       1.667,      15.574,      31.901
 18500          ,      33.581,      27.096,       1.455,      16.581,      31.506
