--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

HP-6            1 D6h   Hexagon                                            
PPY-6           2 C5v   Pentagonal pyramid                                 
OC-6            3 Oh    Octahedron                                         
TPR-6           4 D3h   Trigonal prism                                     
JPPY-6          5 C5v   Johnson pentagonal pyramid J2                      

Structure [ML6 ]         HP-6        PPY-6         OC-6        TPR-6       JPPY-6
 0              ,      31.976,      26.940,       2.353,      14.499,      29.932
 500            ,      31.264,      25.874,       1.788,      15.054,      28.764
 1000           ,      31.965,      27.379,       2.074,      17.046,      32.182
 1500           ,      34.051,      25.936,       2.107,      14.524,      30.358
 2000           ,      32.977,      26.574,       1.836,      15.183,      30.184
 2500           ,      32.682,      27.121,       1.703,      16.153,      31.566
 3000           ,      33.539,      25.934,       1.546,      14.601,      30.133
 3500           ,      28.398,      26.098,       2.717,      15.394,      28.327
 4000           ,      33.107,      26.760,       2.160,      15.853,      30.350
 4500           ,      32.681,      27.361,       1.899,      15.635,      31.405
 5000           ,      33.116,      27.735,       1.491,      14.945,      31.324
 5500           ,      33.041,      26.962,       2.063,      14.423,      30.410
 6000           ,      33.228,      28.593,       1.916,      15.798,      31.955
 6500           ,      31.296,      22.268,       2.489,      11.095,      26.951
 7000           ,      32.993,      28.828,       1.915,      16.453,      31.615
 7500           ,      32.050,      25.519,       1.300,      13.723,      30.206
 8000           ,      32.890,      29.218,       1.506,      16.780,      32.210
 8500           ,      32.597,      26.454,       2.371,      14.922,      28.947
 9000           ,      31.917,      27.455,       1.889,      15.106,      30.627
 9500           ,      31.729,      28.339,       2.119,      16.683,      31.195
 10000          ,      33.020,      27.599,       1.938,      15.040,      31.066
 10500          ,      33.555,      28.300,       2.126,      16.705,      32.271
 11000          ,      33.085,      27.616,       1.564,      16.335,      32.847
 11500          ,      33.234,      27.389,       2.369,      15.792,      31.611
 12000          ,      33.317,      27.754,       1.703,      15.544,      31.337
 12500          ,      32.826,      26.840,       2.317,      14.883,      31.184
 13000          ,      31.377,      23.555,       3.312,      11.178,      26.227
 13500          ,      33.957,      25.313,       1.842,      14.554,      29.855
 14000          ,      33.019,      24.377,       2.407,      11.358,      27.842
 14500          ,      33.598,      26.007,       1.905,      14.467,      29.923
 15000          ,      30.740,      27.007,       1.711,      15.234,      29.318
 15500          ,      33.121,      25.734,       2.279,      14.254,      29.219
 16000          ,      32.822,      27.447,       1.839,      15.508,      30.877
 16500          ,      33.021,      26.260,       1.860,      14.656,      29.090
 17000          ,      32.569,      27.555,       2.254,      16.335,      30.214
 17500          ,      33.220,      27.455,       1.457,      14.956,      31.888
 18000          ,      33.760,      27.927,       2.009,      16.489,      32.089
 18500          ,      32.351,      25.032,       2.758,      13.867,      28.612
 19000          ,      32.983,      27.302,       2.017,      14.781,      31.107
 19500          ,      31.576,      27.504,       2.115,      15.288,      29.715
 20000          ,      31.586,      28.252,       1.721,      16.330,      30.725
 20500          ,      34.003,      27.428,       1.952,      15.861,      31.899
 21000          ,      33.027,      26.889,       2.000,      15.684,      31.677
 21500          ,      33.248,      23.357,       2.113,      13.456,      27.867
 22000          ,      33.465,      27.789,       2.677,      17.309,      31.605
 22500          ,      33.590,      27.819,       2.082,      17.256,      32.619
 23000          ,      32.512,      25.682,       1.767,      15.123,      30.110
 23500          ,      33.166,      26.352,       1.621,      14.096,      30.100
 24000          ,      32.546,      27.011,       1.885,      14.808,      30.435
 24500          ,      33.155,      25.811,       2.104,      13.244,      30.535
 25000          ,      31.838,      27.856,       2.088,      16.544,      31.163
 25500          ,      32.007,      27.576,       2.060,      16.172,      30.113
 26000          ,      33.202,      24.696,       2.253,      14.313,      28.367
 26500          ,      30.972,      27.418,       2.451,      16.612,      29.950
 27000          ,      32.740,      27.759,       1.874,      15.903,      31.031
 27500          ,      33.320,      24.996,       2.511,      14.914,      30.235
 28000          ,      33.406,      26.819,       1.869,      15.089,      31.151
 28500          ,      31.092,      27.322,       1.880,      15.276,      30.152
 29000          ,      33.477,      25.521,       1.925,      14.410,      29.389
 29500          ,      32.618,      28.305,       2.096,      16.121,      30.647
 30000          ,      31.798,      26.541,       2.132,      14.719,      28.918
 30500          ,      33.052,      27.686,       1.909,      16.043,      31.993
 31000          ,      32.441,      27.071,       1.731,      15.214,      30.259
 31500          ,      33.271,      25.614,       1.803,      13.645,      29.800
 32000          ,      32.721,      26.252,       1.964,      13.495,      30.215
 32500          ,      31.083,      27.764,       1.377,      16.484,      30.389
 33000          ,      32.168,      26.104,       1.448,      15.283,      30.903
 33500          ,      32.968,      26.700,       1.649,      14.111,      30.885
 34000          ,      31.982,      28.110,       2.471,      15.797,      30.401
 34500          ,      33.113,      26.815,       2.178,      14.579,      31.091
 35000          ,      30.428,      23.911,       2.447,      12.388,      25.861
 35500          ,      33.136,      27.008,       2.310,      14.565,      30.628
 36000          ,      33.690,      27.257,       2.251,      15.067,      31.876
 36500          ,      33.985,      28.947,       1.930,      16.747,      32.850
 37000          ,      32.549,      26.907,       1.799,      14.484,      30.476
 37500          ,      32.067,      28.404,       1.825,      16.613,      31.121
 38000          ,      30.208,      26.957,       2.453,      15.129,      30.228
 38500          ,      32.939,      25.368,       2.498,      14.819,      30.219
 39000          ,      32.755,      24.071,       2.911,      12.015,      27.630
 39500          ,      32.787,      27.241,       1.715,      14.831,      30.575
 40000          ,      32.417,      27.279,       2.032,      16.963,      32.382
 40500          ,      33.277,      27.509,       1.950,      16.150,      31.930
 41000          ,      32.300,      28.478,       1.740,      15.992,      31.682
 41500          ,      31.353,      25.448,       2.173,      13.477,      27.796
 42000          ,      31.644,      27.481,       2.434,      16.184,      30.890
 42500          ,      33.400,      22.895,       2.617,      12.452,      27.649
 43000          ,      34.305,      26.287,       2.161,      13.755,      30.655
 43500          ,      32.915,      28.180,       1.562,      16.157,      32.083
 44000          ,      31.622,      26.255,       1.835,      15.451,      29.200
 44500          ,      33.554,      28.584,       1.509,      16.439,      32.408
