--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      31.574,       0.124,       8.948,       3.213
 500            ,      30.570,       0.653,       7.668,       2.588
 1000           ,      30.970,       0.669,       7.413,       2.953
 1500           ,      28.792,       0.587,       7.159,       2.743
 2000           ,      24.675,       1.311,       6.007,       3.765
 2500           ,      31.987,       0.468,       8.120,       3.257
 3000           ,      32.425,       0.157,       8.728,       2.755
 3500           ,      29.257,       0.351,       7.258,       2.787
 4000           ,      32.916,       0.199,       8.657,       3.060
 4500           ,      30.209,       0.747,       8.742,       2.780
 5000           ,      27.200,       0.605,       6.303,       3.511
 5500           ,      31.407,       0.402,       8.435,       2.995
 6000           ,      29.903,       0.288,       8.023,       2.866
 6500           ,      17.718,       7.122,       0.511,       6.573
 7000           ,      22.619,       2.843,       3.815,       2.587
 7500           ,      26.643,       2.178,       4.295,       1.338
 8000           ,      26.357,       1.900,       4.949,       1.597
 8500           ,      21.016,       5.487,       0.980,       4.931
 9000           ,      20.658,       4.974,       2.102,       3.171
 9500           ,      31.248,       1.385,       7.225,       1.146
 10000          ,      29.654,       1.701,       5.663,       1.093
 10500          ,      26.256,       3.037,       3.036,       1.811
 11000          ,      32.661,       2.023,       6.645,       0.460
 11500          ,      32.719,       2.447,       6.999,       0.564
 12000          ,      30.002,       2.997,       5.735,       1.057
 12500          ,      32.896,       1.520,       6.547,       0.843
 13000          ,      25.996,       2.793,       4.774,       1.583
 13500          ,      31.744,       0.925,       7.013,       1.308
 14000          ,      32.055,       2.718,       6.466,       1.040
 14500          ,      30.240,       0.254,       8.159,       2.822
 15000          ,      33.398,       1.634,       7.225,       0.923
 15500          ,      19.413,       5.827,       1.598,       4.098
 16000          ,      32.614,       2.426,       7.330,       0.486
 16500          ,      29.294,       2.871,       4.829,       0.742
 17000          ,      33.272,       2.341,       6.679,       0.653
 17500          ,      27.859,       2.147,       5.945,       0.908
 18000          ,      31.857,       1.712,       7.949,       0.853
 18500          ,      25.867,       2.931,       3.648,       1.712
 19000          ,      33.326,       2.588,       5.929,       0.772
 19500          ,      15.025,       8.784,       0.754,       8.035
 20000          ,      17.551,      10.185,       0.296,       8.107
 20500          ,      16.176,       8.997,       0.574,       7.959
 21000          ,      21.049,       7.445,       0.375,       6.272
 21500          ,      18.281,       8.318,       0.415,       7.254
 22000          ,      22.014,       7.310,       0.683,       6.026
 22500          ,      18.203,       7.921,       0.298,       6.953
 23000          ,      30.916,       2.095,       5.451,       1.037
 23500          ,      32.149,       2.260,       7.745,       0.684
 24000          ,      26.913,       2.776,       4.161,       1.589
 24500          ,      28.703,       1.642,       5.477,       1.096
 25000          ,      30.869,       1.183,       7.586,       1.028
 25500          ,      31.511,       0.400,       8.487,       2.885
 26000          ,      30.368,       2.573,       6.074,       0.833
 26500          ,      31.060,       2.313,       5.141,       1.167
 27000          ,      29.369,       0.798,       6.977,       1.785
 27500          ,      33.752,       1.470,       6.925,       0.845
 28000          ,      29.365,       2.450,       4.854,       1.252
 28500          ,      32.125,       2.237,       6.370,       0.994
 29000          ,      32.539,       2.623,       7.011,       0.261
 29500          ,      31.859,       1.238,       7.504,       0.972
 30000          ,      26.483,       3.328,       3.642,       1.711
 30500          ,      31.242,       1.512,       6.889,       1.141
 31000          ,      32.185,       1.104,       8.019,       1.105
 31500          ,      29.404,       2.558,       5.821,       1.232
 32000          ,      19.982,       4.642,       1.644,       5.079
 32500          ,      31.057,       1.777,       6.717,       1.142
 33000          ,      33.449,       2.524,       6.881,       0.321
 33500          ,      27.919,       1.744,       5.833,       1.449
 34000          ,      29.831,       2.539,       5.305,       1.604
 34500          ,      26.902,       2.307,       4.740,       1.060
 35000          ,      28.548,       2.554,       4.737,       1.344
 35500          ,      32.231,       0.316,       8.312,       2.830
 36000          ,      27.536,       1.965,       5.014,       1.320
 36500          ,      29.437,       1.395,       7.558,       2.339
 37000          ,      20.680,       5.434,       1.077,       4.768
 37500          ,      26.849,       2.471,       4.472,       1.281
 38000          ,      31.953,       1.829,       7.615,       0.555
 38500          ,      18.634,       6.369,       0.906,       5.360
 39000          ,      31.307,       1.638,       7.265,       0.930
 39500          ,      33.255,       1.297,       7.631,       0.697
 40000          ,      26.116,       2.442,       4.079,       1.498
 40500          ,      22.413,       4.687,       1.106,       4.109
 41000          ,      31.298,       2.887,       6.122,       0.932
 41500          ,      27.955,       3.251,       4.450,       1.556
 42000          ,      33.184,       1.025,       6.955,       1.231
 42500          ,      31.212,       1.784,       7.794,       0.803
 43000          ,      32.659,       2.313,       5.844,       0.802
 43500          ,      28.412,       3.312,       4.325,       1.052
 44000          ,      30.412,       2.116,       5.517,       0.894
 44500          ,      31.842,       2.306,       6.185,       0.397
 45000          ,      33.663,       2.086,       7.870,       0.341
 45500          ,      32.599,       3.049,       7.408,       0.262
 46000          ,      33.381,       2.047,       7.452,       0.549
 46500          ,      33.932,       1.960,       7.826,       0.463
 47000          ,      29.474,       1.959,       6.136,       0.889
 47500          ,      32.247,       2.301,       6.831,       0.415
 48000          ,      33.070,       2.001,       7.005,       0.423
 48500          ,      31.557,       2.738,       6.374,       0.668
 49000          ,      33.410,       1.353,       6.900,       1.310
 49500          ,      27.757,       3.230,       5.061,       1.212
 50000          ,      31.361,       1.893,       6.439,       0.703
 50500          ,      32.875,       1.760,       7.983,       0.581
 51000          ,      33.059,       2.226,       7.319,       0.533
 51500          ,      31.373,       0.191,       8.425,       2.741
 52000          ,      30.497,       2.081,       5.388,       0.897
 52500          ,      32.132,       2.447,       7.749,       0.479
 53000          ,      31.170,       1.620,       7.083,       0.958
 53500          ,      19.212,       7.064,       0.652,       6.591
 54000          ,      15.898,       8.239,       0.547,       7.958
 54500          ,      31.844,       1.731,       6.385,       0.828
 55000          ,      27.498,       2.223,       4.218,       1.423
 55500          ,      27.660,       2.639,       6.220,       1.085
