--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF1 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      30.392,       0.301,       8.491,       2.838
 500            ,      31.314,       0.224,       8.024,       2.993
 1000           ,      30.045,       0.384,       6.986,       2.671
 1500           ,      32.107,       0.221,       8.457,       2.686
 2000           ,      32.071,       0.856,       6.653,       2.462
 2500           ,      30.857,       0.191,       8.672,       2.702
 3000           ,      28.846,       0.595,       7.329,       2.478
 3500           ,      29.437,       0.280,       8.085,       3.621
 4000           ,      29.498,       1.020,       6.201,       1.884
 4500           ,      30.136,       1.010,       5.623,       1.843
 5000           ,      28.511,       0.735,       7.351,       2.432
 5500           ,      30.712,       0.338,       8.205,       2.214
 6000           ,      30.815,       0.366,       8.315,       2.728
 6500           ,      30.383,       0.488,       7.919,       2.683
 7000           ,      28.470,       0.419,       6.823,       2.925
 7500           ,      29.312,       0.531,       7.407,       2.470
 8000           ,      28.940,       0.572,       7.854,       2.582
 8500           ,      30.453,       0.512,       8.043,       2.438
 9000           ,      31.238,       0.547,       7.719,       1.763
 9500           ,      29.164,       0.711,       7.647,       2.303
 10000          ,      29.328,       0.308,       7.446,       3.119
 10500          ,      31.455,       0.539,       7.899,       2.010
 11000          ,      32.004,       0.552,       7.387,       2.450
 11500          ,      30.917,       0.141,       8.671,       3.249
 12000          ,      31.995,       0.118,       9.187,       3.140
 12500          ,      27.283,       1.422,       7.112,       2.011
 13000          ,      30.194,       0.305,       7.922,       3.257
 13500          ,      31.893,       0.654,       7.548,       2.321
 14000          ,      31.686,       0.291,       8.159,       2.535
 14500          ,      30.651,       0.311,       8.739,       2.911
 15000          ,      29.183,       0.538,       7.830,       2.975
 15500          ,      30.123,       0.344,       7.967,       2.600
 16000          ,      27.977,       0.667,       6.963,       3.111
 16500          ,      25.814,       1.206,       4.711,       3.096
 17000          ,      30.469,       0.580,       7.521,       2.938
 17500          ,      29.218,       0.523,       7.567,       2.795
 18000          ,      30.135,       1.046,       7.167,       2.538
 18500          ,      29.980,       0.496,       8.349,       2.646
 19000          ,      29.773,       0.329,       8.068,       3.416
 19500          ,      28.891,       0.713,       6.847,       2.091
 20000          ,      31.572,       0.439,       8.159,       2.349
 20500          ,      30.631,       0.380,       8.283,       3.038
 21000          ,      30.766,       0.887,       6.501,       1.722
 21500          ,      29.030,       0.716,       6.594,       2.130
 22000          ,      27.540,       0.677,       7.644,       2.899
 22500          ,      28.462,       1.182,       5.456,       2.318
 23000          ,      29.652,       0.403,       8.387,       3.101
 23500          ,      32.295,       0.899,       6.723,       1.617
 24000          ,      26.091,       0.942,       7.256,       3.547
 24500          ,      27.606,       0.862,       6.756,       2.463
 25000          ,      32.117,       0.467,       7.354,       2.280
 25500          ,      31.277,       0.308,       8.571,       3.224
 26000          ,      30.873,       0.910,       8.305,       1.714
 26500          ,      32.482,       0.242,       8.509,       2.402
 27000          ,      30.520,       0.245,       8.021,       3.290
 27500          ,      29.035,       0.697,       7.261,       2.883
 28000          ,      29.195,       0.616,       8.102,       2.864
 28500          ,      33.136,       0.133,       8.886,       3.180
 29000          ,      31.775,       0.157,       8.646,       2.982
 29500          ,      28.805,       0.696,       6.708,       2.330
 30000          ,      31.885,       0.588,       7.907,       1.579
 30500          ,      29.289,       0.479,       8.176,       2.935
 31000          ,      29.379,       0.758,       6.027,       2.090
 31500          ,      32.394,       0.664,       7.523,       1.647
 32000          ,      28.695,       0.873,       7.920,       2.862
 32500          ,      31.751,       1.039,       6.835,       1.593
 33000          ,      28.102,       0.922,       6.186,       2.677
 33500          ,      32.524,       0.374,       8.836,       2.867
 34000          ,      27.272,       0.661,       6.470,       3.474
 34500          ,      29.627,       0.595,       7.134,       2.625
 35000          ,      29.365,       0.816,       7.462,       2.517
 35500          ,      33.134,       0.443,       8.376,       1.852
 36000          ,      31.780,       0.843,       8.041,       1.492
 36500          ,      31.422,       0.305,       7.769,       2.856
 37000          ,      31.130,       0.336,       8.227,       2.665
 37500          ,      29.002,       0.482,       7.789,       3.261
 38000          ,      27.870,       0.608,       6.582,       2.457
 38500          ,      31.332,       0.333,       8.909,       3.168
 39000          ,      28.835,       0.705,       6.237,       2.030
 39500          ,      31.412,       0.264,       8.117,       2.510
 40000          ,      28.258,       1.035,       6.467,       2.939
 40500          ,      32.780,       0.442,       8.597,       1.803
 41000          ,      27.125,       0.835,       7.315,       2.735
 41500          ,      31.122,       0.616,       7.440,       2.545
 42000          ,      30.983,       0.237,       8.000,       3.042
 42500          ,      31.702,       0.443,       8.690,       2.182
