--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      22.034,       5.423,       1.761,       4.606
 500            ,      23.741,       4.313,       2.277,       3.992
 1000           ,      21.685,       4.299,       2.330,       4.097
 1500           ,      24.476,       4.594,       1.805,       4.072
 2000           ,      21.828,       6.547,       0.948,       5.357
 2500           ,      21.810,       5.987,       1.465,       4.525
 3000           ,      20.132,       6.655,       1.347,       6.019
 3500           ,      21.633,       5.639,       1.674,       5.310
 4000           ,      22.348,       6.850,       0.599,       5.649
 4500           ,      19.869,       6.131,       0.735,       5.676
 5000           ,      23.182,       5.312,       1.679,       4.987
 5500           ,      20.764,       6.039,       1.051,       5.231
 6000           ,      19.493,       7.335,       1.026,       6.987
 6500           ,      22.027,       6.242,       0.764,       5.315
 7000           ,      19.413,       6.775,       1.675,       6.166
 7500           ,      20.681,       6.462,       0.947,       5.975
 8000           ,      22.207,       5.812,       1.020,       4.747
 8500           ,      21.848,       6.011,       1.314,       5.524
 9000           ,      23.295,       5.113,       1.404,       4.816
 9500           ,      17.721,       7.816,       0.679,       6.999
 10000          ,      23.447,       5.728,       1.180,       5.084
 10500          ,      20.735,       7.296,       1.281,       6.758
 11000          ,      19.989,       6.049,       0.935,       5.621
 11500          ,      23.196,       5.422,       1.341,       3.875
 12000          ,      19.573,       6.960,       0.769,       6.541
 12500          ,      20.138,       6.009,       1.077,       5.724
 13000          ,      21.054,       5.381,       1.617,       5.558
 13500          ,      21.006,       5.841,       0.750,       5.396
 14000          ,      22.419,       5.299,       1.300,       4.976
 14500          ,      18.707,       7.839,       0.847,       6.629
 15000          ,      19.022,       8.082,       1.096,       6.171
 15500          ,      19.525,       8.222,       0.957,       7.377
 16000          ,      26.344,       4.787,       3.379,       3.902
 16500          ,      13.797,      10.424,       1.249,      10.152
 17000          ,      18.876,       6.989,       0.790,       6.509
 17500          ,      17.780,       8.538,       1.254,       7.474
 18000          ,      21.004,       6.635,       0.752,       5.901
 18500          ,      18.477,       7.392,       0.659,       6.788
 19000          ,      21.546,       7.390,       0.549,       6.080
 19500          ,      19.944,       7.255,       0.763,       6.270
 20000          ,      18.801,       7.146,       1.103,       6.366
 20500          ,      19.211,       7.756,       1.217,       7.362
 21000          ,      21.099,       6.408,       1.249,       6.079
 21500          ,      21.287,       5.685,       1.153,       5.099
 22000          ,      22.976,       6.267,       1.304,       5.564
 22500          ,      18.672,       6.939,       0.971,       6.113
 23000          ,      21.513,       6.491,       1.325,       5.814
 23500          ,      20.532,       6.494,       1.142,       4.952
 24000          ,      19.808,       7.496,       1.326,       6.838
 24500          ,      17.937,       7.163,       1.520,       6.831
