--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      30.990,       0.700,       8.189,       1.964
 500            ,      33.234,       0.813,       8.440,       1.766
 1000           ,      32.356,       0.491,       8.348,       2.148
 1500           ,      32.775,       0.637,       7.578,       2.079
 2000           ,      31.638,       0.550,       8.732,       2.005
 2500           ,      32.944,       1.048,       8.604,       1.454
 3000           ,      31.991,       0.493,       8.342,       2.331
 3500           ,      31.708,       0.997,       8.759,       1.951
 4000           ,      29.275,       1.232,       8.049,       1.786
 4500           ,      31.448,       0.900,       7.673,       1.628
 5000           ,      32.957,       0.969,       7.949,       1.663
 5500           ,      31.069,       0.667,       8.937,       3.150
 6000           ,      31.031,       0.599,       7.255,       2.141
 6500           ,      30.563,       0.934,       7.369,       1.690
 7000           ,      32.694,       1.010,       7.716,       1.545
 7500           ,      30.777,       1.401,       6.422,       1.592
 8000           ,      30.449,       0.924,       7.656,       2.049
 8500           ,      33.104,       0.618,       8.394,       1.980
 9000           ,      30.108,       1.147,       6.410,       2.784
 9500           ,      32.334,       1.045,       7.865,       1.264
 10000          ,      30.500,       1.032,       6.881,       1.639
 10500          ,      29.913,       1.088,       6.622,       2.074
 11000          ,      28.200,       1.336,       6.150,       2.100
 11500          ,      32.022,       0.609,       8.985,       2.055
 12000          ,      32.381,       0.481,       8.896,       2.420
 12500          ,      31.422,       0.839,       8.006,       1.946
 13000          ,      32.754,       0.628,       7.841,       2.285
 13500          ,      30.890,       0.983,       7.848,       1.473
 14000          ,      31.105,       0.632,       8.019,       2.095
 14500          ,      31.962,       0.409,       8.480,       2.501
 15000          ,      31.232,       0.818,       8.329,       1.800
 15500          ,      29.776,       1.105,       8.037,       1.976
 16000          ,      31.120,       0.975,       8.955,       1.890
 16500          ,      28.746,       1.001,       6.698,       1.725
 17000          ,      29.252,       0.544,       8.213,       2.549
 17500          ,      31.994,       0.875,       6.906,       2.442
 18000          ,      30.939,       0.553,       7.886,       2.513
 18500          ,      30.167,       0.457,       7.521,       2.632
 19000          ,      29.600,       0.755,       7.724,       2.094
 19500          ,      30.342,       0.624,       6.792,       2.581
 20000          ,      30.040,       1.350,       6.810,       1.931
 20500          ,      32.929,       0.969,       8.421,       1.748
 21000          ,      30.375,       0.687,       7.947,       3.149
 21500          ,      31.787,       0.608,       8.417,       2.733
 22000          ,      28.785,       0.661,       8.233,       2.878
 22500          ,      31.860,       0.741,       7.909,       1.791
 23000          ,      32.517,       0.661,       8.467,       2.318
 23500          ,      30.144,       1.306,       7.479,       1.626
 24000          ,      30.532,       0.697,       7.942,       2.718
 24500          ,      28.763,       0.680,       7.261,       2.359
 25000          ,      32.718,       0.832,       7.995,       1.861
 25500          ,      29.836,       0.954,       7.469,       1.904
 26000          ,      32.279,       0.663,       8.206,       1.880
 26500          ,      30.391,       0.735,       7.478,       2.280
 27000          ,      31.876,       0.908,       7.303,       1.526
 27500          ,      29.114,       0.766,       7.236,       2.862
 28000          ,      30.596,       0.649,       7.186,       2.140
 28500          ,      31.716,       0.879,       7.679,       1.599
 29000          ,      25.581,       1.486,       5.013,       2.470
 29500          ,      31.175,       0.748,       7.252,       2.130
 30000          ,      31.318,       1.231,       6.851,       1.600
 30500          ,      28.881,       1.112,       7.496,       2.121
 31000          ,      29.388,       0.839,       6.392,       2.227
 31500          ,      31.227,       0.908,       8.217,       1.646
 32000          ,      32.627,       0.740,       7.707,       2.057
 32500          ,      29.856,       0.562,       7.870,       2.095
 33000          ,      32.014,       1.015,       6.850,       1.871
 33500          ,      31.636,       0.349,       8.624,       2.676
 34000          ,      31.814,       0.526,       8.283,       2.360
 34500          ,      29.860,       0.519,       7.863,       2.632
 35000          ,      28.940,       1.256,       6.463,       1.694
 35500          ,      31.475,       0.412,       8.855,       2.553
 36000          ,      30.932,       0.459,       7.728,       2.280
 36500          ,      26.738,       1.194,       5.561,       2.593
 37000          ,      31.786,       0.684,       7.728,       1.773
 37500          ,      30.884,       0.744,       7.848,       1.970
 38000          ,      27.557,       1.124,       6.947,       2.336
 38500          ,      32.692,       0.753,       8.522,       2.099
 39000          ,      29.815,       1.232,       6.509,       2.466
 39500          ,      31.888,       0.621,       8.515,       2.097
 40000          ,      31.951,       0.522,       8.268,       2.623
 40500          ,      31.000,       1.098,       6.500,       2.179
 41000          ,      30.077,       0.529,       8.525,       2.906
 41500          ,      28.767,       0.928,       6.214,       2.231
 42000          ,      29.324,       0.889,       7.549,       2.295
 42500          ,      29.693,       1.041,       6.947,       1.782
 43000          ,      32.618,       0.690,       8.499,       2.183
 43500          ,      33.290,       0.543,       8.529,       2.028
