--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF2 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      30.990,       0.700,       8.189,       1.964
 500            ,      31.692,       0.683,       8.323,       2.527
 1000           ,      31.777,       0.576,       8.625,       2.493
 1500           ,      30.277,       0.742,       8.634,       2.521
 2000           ,      30.597,       0.370,       7.787,       3.227
 2500           ,      31.403,       1.050,       7.435,       1.630
 3000           ,      28.943,       0.807,       7.083,       2.694
 3500           ,      31.540,       0.756,       7.212,       2.025
 4000           ,      32.359,       0.430,       8.375,       3.000
 4500           ,      30.957,       0.887,       6.761,       1.858
 5000           ,      29.952,       1.623,       5.849,       1.423
 5500           ,      30.862,       0.595,       8.309,       2.530
 6000           ,      32.467,       0.592,       8.485,       1.841
 6500           ,      32.486,       0.801,       7.886,       1.696
 7000           ,      30.606,       1.072,       6.311,       1.751
 7500           ,      29.982,       1.104,       7.022,       1.518
 8000           ,      32.267,       0.433,       9.097,       2.719
 8500           ,      29.973,       1.267,       7.604,       1.790
 9000           ,      30.491,       0.945,       7.116,       1.596
 9500           ,      29.535,       0.789,       7.391,       2.229
 10000          ,      29.514,       0.989,       6.344,       2.009
 10500          ,      28.636,       1.171,       5.785,       1.910
 11000          ,      31.989,       0.526,       8.824,       2.700
 11500          ,      32.098,       0.373,       9.036,       3.231
 12000          ,      32.577,       0.495,       8.961,       2.475
 12500          ,      32.561,       0.640,       8.096,       2.277
 13000          ,      30.345,       0.630,       7.238,       2.642
 13500          ,      32.487,       0.519,       8.598,       2.373
 14000          ,      33.337,       0.622,       8.916,       1.895
 14500          ,      32.145,       0.228,       8.957,       2.683
 15000          ,      29.919,       0.561,       6.965,       2.643
 15500          ,      31.205,       0.929,       8.857,       2.503
 16000          ,      28.217,       1.263,       6.119,       1.688
 16500          ,      30.941,       0.429,       8.358,       2.472
 17000          ,      31.469,       0.642,       8.814,       2.289
 17500          ,      29.408,       0.865,       6.753,       2.107
 18000          ,      30.583,       0.674,       7.324,       1.926
