--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF1 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      31.132,       0.848,       9.358,       2.358
 500            ,      29.581,       0.970,       8.096,       2.651
 1000           ,      31.976,       0.502,       8.717,       2.466
 1500           ,      32.786,       0.865,       7.450,       1.712
 2000           ,      32.948,       0.813,       8.532,       2.122
 2500           ,      29.661,       0.618,       7.084,       2.547
 3000           ,      29.426,       0.865,       6.756,       1.901
 3500           ,      31.582,       0.564,       9.022,       2.311
 4000           ,      30.406,       1.095,       8.165,       1.544
 4500           ,      32.695,       0.369,       8.739,       2.751
 5000           ,      32.277,       0.836,       7.855,       1.614
 5500           ,      31.023,       0.829,       9.033,       2.054
 6000           ,      31.279,       0.541,       8.736,       2.674
 6500           ,      29.711,       1.103,       8.227,       2.174
 7000           ,      33.176,       0.667,       8.174,       1.661
 7500           ,      31.939,       0.689,       8.742,       2.241
 8000           ,      30.061,       0.736,       8.049,       2.825
 8500           ,      29.753,       0.575,       7.736,       2.312
 9000           ,      30.065,       0.607,       8.748,       2.934
 9500           ,      31.085,       1.148,       7.747,       1.720
 10000          ,      28.280,       1.090,       7.456,       3.245
 10500          ,      32.335,       0.530,       8.171,       2.274
 11000          ,      31.037,       0.775,       7.727,       2.274
 11500          ,      31.265,       0.648,       7.687,       2.617
 12000          ,      32.228,       0.536,       8.429,       2.007
 12500          ,      29.319,       0.475,       7.793,       3.162
 13000          ,      30.378,       0.900,       8.513,       2.460
 13500          ,      32.201,       0.573,       8.093,       2.753
 14000          ,      31.116,       0.554,       8.257,       2.835
 14500          ,      29.918,       0.584,       8.241,       2.610
 15000          ,      31.288,       0.609,       7.714,       2.511
 15500          ,      32.313,       0.407,       9.524,       2.848
 16000          ,      29.380,       0.940,       8.204,       2.685
 16500          ,      32.802,       0.591,       8.843,       2.355
 17000          ,      30.826,       0.387,       8.964,       3.245
 17500          ,      33.385,       0.571,       8.632,       2.397
 18000          ,      28.179,       0.846,       6.540,       2.392
 18500          ,      29.212,       0.698,       7.430,       2.359
 19000          ,      32.367,       0.500,       7.976,       1.967
 19500          ,      29.848,       0.612,       8.418,       3.059
 20000          ,      26.659,       0.810,       6.528,       3.052
 20500          ,      31.606,       0.624,       7.820,       3.035
