--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF1 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      29.453,       0.277,       7.724,       3.380
 1000           ,      31.718,       0.433,       8.341,       1.788
 2000           ,      29.058,       0.757,       7.967,       3.701
 3000           ,      30.283,       0.191,       8.263,       3.306
 4000           ,      32.838,       0.556,       8.534,       1.777
 5000           ,      31.290,       0.187,       8.880,       2.945
 6000           ,      31.346,       0.284,       8.832,       2.541
 7000           ,      30.062,       0.330,       7.488,       2.539
 8000           ,      31.900,       0.441,       7.750,       2.770
 9000           ,      29.074,       0.518,       6.655,       2.507
 10000          ,      29.277,       1.277,       6.594,       1.343
 11000          ,      32.468,       0.549,       7.351,       1.928
 12000          ,      26.200,       0.799,       6.027,       3.221
 13000          ,      31.600,       0.583,       7.780,       2.753
 14000          ,      25.394,       1.013,       5.807,       3.091
 15000          ,      31.214,       0.248,       7.567,       2.800
 16000          ,      29.651,       0.803,       5.762,       2.168
 17000          ,      31.665,       0.235,       8.054,       2.687
 18000          ,      33.174,       0.869,       8.361,       1.146
 19000          ,      30.392,       0.245,       8.336,       3.056
 20000          ,      33.291,       0.367,       8.395,       2.173
 21000          ,      29.981,       0.615,       7.619,       1.902
 22000          ,      26.023,       1.082,       7.013,       3.194
 23000          ,      31.493,       0.314,       8.339,       3.275
 24000          ,      31.965,       0.490,       8.026,       2.629
 25000          ,      29.513,       0.649,       6.478,       2.262
 26000          ,      31.340,       0.503,       7.748,       2.169
 27000          ,      31.348,       0.387,       7.429,       2.268
 28000          ,      32.066,       0.746,       7.749,       1.702
 29000          ,      29.644,       0.453,       7.903,       2.306
 30000          ,      30.368,       0.170,       8.083,       3.342
 31000          ,      28.325,       0.656,       6.668,       3.231
 32000          ,      30.985,       0.230,       8.361,       3.101
 33000          ,      32.695,       0.137,       8.857,       2.997
 34000          ,      30.283,       0.274,       8.444,       2.936
 35000          ,      31.565,       0.429,       8.167,       2.083
 36000          ,      29.735,       0.518,       7.677,       2.105
 37000          ,      32.457,       0.186,       9.122,       2.897
 38000          ,      29.300,       0.563,       7.139,       2.201
 39000          ,      29.212,       0.516,       6.324,       2.967
 40000          ,      29.689,       0.292,       7.651,       3.271
 41000          ,      27.865,       0.660,       6.373,       3.154
 42000          ,      29.769,       0.809,       5.976,       2.770
 43000          ,      32.515,       0.223,       8.246,       2.357
 44000          ,      31.835,       0.466,       8.425,       2.045
 45000          ,      32.948,       0.721,       7.792,       1.540
 46000          ,      30.661,       0.741,       7.640,       2.053
 47000          ,      32.641,       0.404,       8.106,       1.921
 48000          ,      30.646,       0.769,       6.766,       1.540
 49000          ,      32.176,       0.082,       9.136,       3.414
 50000          ,      31.396,       0.187,       7.929,       3.139
 51000          ,      30.873,       0.258,       7.665,       2.749
 52000          ,      30.262,       0.434,       6.861,       2.711
 53000          ,      29.447,       0.533,       8.289,       3.563
 54000          ,      31.648,       0.229,       8.520,       3.110
