--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF1 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      15.988,      11.229,       0.690,       8.591
 1000           ,      20.004,       9.108,       0.570,       7.444
 2000           ,      22.834,       7.409,       0.990,       5.464
 3000           ,      18.596,      10.316,       0.727,       7.056
 4000           ,      20.565,      11.086,       1.258,       6.753
 5000           ,      17.997,       9.460,       0.742,       6.095
 6000           ,      20.430,       8.628,       0.508,       6.564
 7000           ,      20.483,       8.273,       0.483,       6.391
 8000           ,      15.106,      12.176,       1.071,       8.716
 9000           ,      22.857,       8.741,       1.545,       6.334
 10000          ,      18.870,       9.833,       0.666,       7.123
 11000          ,      18.038,      10.935,       0.592,       8.394
 12000          ,      24.160,       9.258,       2.052,       7.581
 13000          ,      19.016,      11.182,       0.531,       8.647
 14000          ,      20.665,       8.376,       0.785,       5.726
 15000          ,      15.391,      11.480,       0.415,       9.537
 16000          ,      18.999,       9.770,       0.518,       7.655
 17000          ,      18.901,       9.171,       0.526,       7.112
 18000          ,      19.868,       7.991,       0.837,       5.483
 19000          ,      22.205,       9.909,       1.061,       6.880
 20000          ,      20.536,       9.837,       0.919,       7.495
 21000          ,      11.122,      12.611,       1.444,      11.158
 22000          ,      19.251,      10.531,       0.892,       7.627
 23000          ,      14.356,      13.143,       1.116,      11.207
 24000          ,      19.402,      10.882,       0.560,       8.919
 25000          ,      16.376,       9.638,       0.901,       8.393
 26000          ,      16.147,      10.634,       0.519,       8.484
 27000          ,      17.061,       8.613,       0.348,       7.782
 28000          ,      20.771,      10.172,       0.807,       7.001
 29000          ,      19.642,      10.874,       0.634,       7.447
 30000          ,      18.486,      10.101,       0.479,       7.733
 31000          ,      18.612,       8.692,       0.537,       6.880
 32000          ,      18.958,      10.723,       0.732,       7.215
 33000          ,      18.077,      11.589,       0.665,       9.238
 34000          ,      15.442,      10.922,       0.849,       8.588
 35000          ,      22.629,       8.210,       0.710,       6.094
 36000          ,      21.256,       9.662,       0.900,       7.222
 37000          ,      22.692,       9.037,       1.145,       6.268
 38000          ,      19.654,      10.340,       0.539,       7.159
 39000          ,      19.436,       9.335,       0.624,       7.193
 40000          ,      20.135,       8.796,       0.594,       6.917
 41000          ,      18.853,       9.224,       0.508,       7.043
 42000          ,      16.655,      10.322,       0.651,       8.022
 43000          ,      19.928,      11.832,       1.365,       8.772
 44000          ,      18.989,       9.478,       1.002,       6.393
 45000          ,      18.326,      10.689,       0.678,       7.950
 46000          ,      19.236,      10.244,       0.462,       7.433
 47000          ,      20.040,       8.557,       0.666,       6.409
 48000          ,      20.254,       7.627,       0.526,       6.550
 49000          ,      18.345,      12.598,       1.322,       8.461
 50000          ,      18.737,       9.130,       0.304,       7.306
 51000          ,      19.862,       8.165,       0.399,       6.202
 52000          ,      17.481,      10.814,       0.563,       8.950
 53000          ,      19.780,       8.962,       0.338,       6.571
 54000          ,      17.284,      10.125,       0.275,       8.053
 55000          ,      17.162,       9.891,       0.507,       7.962
 56000          ,      21.930,       8.078,       0.396,       6.166
 57000          ,      16.329,      10.650,       0.690,       8.224
 58000          ,      15.439,      11.009,       0.768,       9.322
 59000          ,      18.104,      10.238,       0.494,       7.540
 60000          ,      17.732,       9.497,       0.838,       6.219
 61000          ,      20.879,       9.347,       0.822,       7.088
 62000          ,      20.233,       9.176,       0.574,       6.533
 63000          ,      19.908,       9.437,       0.929,       6.129
 64000          ,      20.960,       8.737,       0.767,       7.194
 65000          ,      19.379,       9.292,       0.663,       6.356
 66000          ,      20.155,      10.862,       0.587,       8.060
 67000          ,      17.674,      10.532,       0.587,       8.437
 68000          ,      22.619,       8.171,       0.766,       6.314
 69000          ,      16.438,      12.194,       1.033,       8.250
 70000          ,      20.741,       8.570,       0.560,       6.018
 71000          ,      21.401,       7.791,       0.804,       5.478
 72000          ,      20.410,      10.171,       0.770,       7.134
 73000          ,      19.264,       8.987,       1.311,       6.044
 74000          ,      20.004,       9.809,       0.564,       7.093
 75000          ,      19.370,       9.602,       0.426,       6.740
 76000          ,      20.845,      10.689,       0.580,       8.043
 77000          ,      19.117,      10.138,       0.813,       7.079
 78000          ,      19.583,      10.256,       0.755,       7.456
 79000          ,      20.058,       8.983,       0.552,       7.287
 80000          ,      19.638,       8.831,       1.005,       6.249
 81000          ,      16.019,      10.224,       0.818,       8.465
 82000          ,      17.656,       9.279,       0.445,       7.683
 83000          ,      19.037,       8.952,       0.401,       7.670
 84000          ,      19.095,       8.997,       0.379,       7.474
 85000          ,      16.961,      10.121,       0.474,       7.831
