--------------------------------------------------------------------------------
S H A P E   v2.1         Continuous Shape Measures calculation
(c) 2013  Electronic Structure Group, Universitat de Barcelona
                   Contact:  llunell@ub.edu                   
--------------------------------------------------------------------------------

coordination ZF1 

SP-4            1 D4h   Square                                             
T-4             2 Td    Tetrahedron                                        
SS-4            3 C2v   Seesaw                                             
vTBPY-4         4 C3v   Vacant trigonal bipyramid                          

Structure [ML4 ]         SP-4          T-4         SS-4      vTBPY-4
 0              ,      29.793,       0.552,       8.427,       2.844
 1000           ,      31.031,       0.797,       8.622,       2.369
 2000           ,      24.736,       1.505,       6.972,       3.630
 3000           ,      32.066,       0.293,       8.243,       2.422
 4000           ,      30.717,       0.908,       7.684,       2.309
 5000           ,      32.304,       0.238,       8.336,       2.551
 6000           ,      30.332,       0.244,       8.160,       3.475
 7000           ,      29.479,       0.861,       7.753,       2.686
 8000           ,      32.361,       0.381,       8.397,       1.982
 9000           ,      28.395,       0.546,       7.160,       3.052
 10000          ,      32.002,       0.234,       8.820,       2.583
 11000          ,      24.470,       1.476,       5.318,       2.705
 12000          ,      31.079,       0.642,       8.136,       2.014
 13000          ,      31.116,       0.258,       8.341,       2.522
 14000          ,      31.157,       0.626,       7.552,       2.647
 15000          ,      27.438,       0.790,       6.496,       2.739
 16000          ,      31.213,       0.269,       8.593,       2.850
 17000          ,      30.670,       0.425,       8.065,       2.440
 18000          ,      32.552,       0.339,       8.965,       2.216
 19000          ,      32.139,       0.109,       9.025,       2.973
 20000          ,      30.394,       0.870,       7.769,       2.437
 21000          ,      31.652,       0.534,       8.189,       2.104
 22000          ,      30.652,       0.316,       8.065,       2.866
 23000          ,      29.857,       0.457,       8.434,       3.069
 24000          ,      30.714,       0.690,       7.686,       2.013
 25000          ,      27.472,       0.909,       5.808,       2.530
 26000          ,      29.847,       0.466,       8.547,       3.369
 27000          ,      30.958,       0.817,       6.453,       1.846
 28000          ,      26.960,       1.058,       6.940,       2.500
 29000          ,      27.668,       0.876,       7.756,       2.803
 30000          ,      29.288,       0.725,       7.901,       3.088
 31000          ,      31.426,       0.270,       8.747,       2.686
 32000          ,      31.314,       0.183,       8.952,       2.919
 33000          ,      26.980,       0.655,       6.271,       3.121
 34000          ,      29.465,       0.532,       8.127,       3.188
 35000          ,      29.395,       0.544,       8.345,       3.026
 36000          ,      32.041,       0.250,       7.930,       2.428
 37000          ,      31.377,       0.513,       8.108,       3.066
 38000          ,      30.357,       0.715,       7.903,       3.074
 39000          ,      30.413,       0.803,       7.509,       1.886
 40000          ,      31.206,       0.439,       6.939,       2.524
 41000          ,      29.920,       0.639,       8.274,       2.932
 42000          ,      30.771,       0.397,       7.985,       2.752
 43000          ,      33.095,       0.447,       8.438,       1.796
 44000          ,      31.552,       0.108,       8.406,       2.918
 45000          ,      30.156,       0.567,       7.217,       2.217
 46000          ,      30.255,       0.500,       7.651,       2.524
 47000          ,      33.189,       0.154,       8.873,       2.437
 48000          ,      32.132,       0.327,       9.098,       2.746
 49000          ,      32.380,       0.130,       8.793,       3.142
 50000          ,      28.715,       0.490,       7.851,       2.628
 51000          ,      27.941,       0.639,       7.171,       2.799
 52000          ,      32.190,       0.212,       9.193,       2.947
 53000          ,      31.297,       0.308,       8.046,       2.398
 54000          ,      24.773,       1.336,       5.132,       3.341
 55000          ,      30.404,       0.246,       8.065,       2.619
 56000          ,      25.612,       0.922,       6.737,       4.157
 57000          ,      31.932,       0.696,       8.521,       2.832
 58000          ,      31.928,       0.435,       7.858,       2.233
 59000          ,      31.715,       0.393,       7.502,       3.028
 60000          ,      30.852,       0.478,       7.141,       2.463
 61000          ,      29.798,       0.577,       6.778,       2.579
 62000          ,      31.608,       0.214,       8.834,       2.877
 63000          ,      29.526,       0.570,       6.415,       2.768
 64000          ,      31.841,       0.358,       7.616,       2.749
 65000          ,      31.171,       0.432,       7.081,       2.749
 66000          ,      31.612,       0.384,       7.576,       2.623
 67000          ,      28.076,       0.475,       7.010,       3.426
 68000          ,      31.017,       0.330,       8.852,       2.779
 69000          ,      27.448,       0.533,       6.894,       3.174
 70000          ,      29.279,       0.600,       7.440,       2.342
 71000          ,      28.780,       0.558,       6.947,       3.231
 72000          ,      29.694,       0.296,       8.070,       2.912
 73000          ,      29.809,       0.636,       6.418,       2.263
 74000          ,      29.336,       0.687,       8.279,       2.825
 75000          ,      29.763,       0.445,       8.493,       2.516
 76000          ,      30.381,       0.474,       8.388,       3.039
 77000          ,      28.839,       0.551,       7.359,       2.243
 78000          ,      28.255,       0.393,       7.669,       3.443
 79000          ,      29.435,       0.325,       7.573,       2.951
 80000          ,      28.518,       0.437,       7.250,       3.157
 81000          ,      32.311,       0.249,       8.690,       3.029
 82000          ,      27.773,       1.309,       7.495,       2.651
 83000          ,      31.325,       0.252,       8.297,       2.372
 84000          ,      33.035,       0.360,       8.427,       2.001
 85000          ,      31.512,       0.353,       8.295,       2.477
 86000          ,      30.018,       0.340,       7.401,       2.812
 87000          ,      27.802,       0.927,       7.227,       3.311
 88000          ,      25.636,       1.082,       6.665,       4.220
 89000          ,      31.200,       0.502,       7.877,       2.267
 90000          ,      32.048,       0.282,       8.422,       2.705
 91000          ,      29.845,       0.646,       8.329,       3.361
 92000          ,      29.936,       0.699,       7.501,       2.069
 93000          ,      32.691,       0.152,       9.313,       3.299
 94000          ,      32.539,       0.446,       8.812,       2.017
 95000          ,      32.702,       0.219,       8.868,       2.708
 96000          ,      31.038,       0.653,       8.251,       2.685
 97000          ,      32.774,       0.274,       8.135,       2.382
 98000          ,      31.066,       0.275,       8.622,       2.793
 99000          ,      29.713,       0.610,       6.917,       2.395
 100000         ,      32.269,       0.939,       8.283,       1.099
 101000         ,      25.834,       1.915,       3.985,       1.909
 102000         ,      30.920,       0.668,       7.214,       2.070
 103000         ,      30.993,       0.400,       8.939,       2.758
 104000         ,      29.600,       0.527,       8.487,       2.830
 105000         ,      29.849,       1.104,       6.975,       2.798
 106000         ,      31.642,       0.465,       7.862,       2.567
 107000         ,      30.536,       0.881,       7.591,       2.259
 108000         ,      30.301,       0.606,       8.402,       3.287
 109000         ,      31.211,       0.369,       8.356,       2.787
 110000         ,      31.775,       0.383,       8.182,       2.336
 111000         ,      31.272,       0.549,       7.744,       1.846
 112000         ,      27.859,       0.625,       6.175,       2.816
 113000         ,      28.525,       0.777,       6.743,       3.417
 114000         ,      30.975,       0.240,       7.414,       2.939
 115000         ,      32.165,       1.004,       7.218,       1.249
 116000         ,      26.008,       0.993,       6.088,       3.145
 117000         ,      32.620,       0.363,       8.135,       2.417
 118000         ,      27.046,       0.820,       5.776,       2.971
 119000         ,      32.116,       0.313,       8.531,       3.019
 120000         ,      26.200,       0.790,       7.183,       3.391
 121000         ,      31.953,       0.287,       8.270,       2.532
 122000         ,      32.216,       0.247,       8.647,       2.478
 123000         ,      28.546,       0.636,       7.051,       2.337
 124000         ,      32.233,       0.226,       8.640,       3.023
 125000         ,      33.224,       0.281,       8.415,       2.798
 126000         ,      31.355,       0.487,       7.940,       1.853
 127000         ,      31.774,       0.741,       7.005,       1.624
 128000         ,      31.334,       1.170,       7.139,       0.958
 129000         ,      32.782,       0.495,       7.932,       2.781
 130000         ,      31.328,       0.296,       7.774,       2.794
 131000         ,      29.763,       0.512,       7.460,       2.392
 132000         ,      28.989,       0.819,       7.548,       1.896
 133000         ,      29.096,       1.293,       5.093,       2.151
 134000         ,      32.023,       0.724,       8.606,       1.476
 135000         ,      31.149,       0.494,       8.023,       2.048
 136000         ,      26.742,       0.677,       7.184,       3.416
 137000         ,      28.806,       0.525,       7.722,       2.889
 138000         ,      27.171,       1.599,       6.068,       2.331
 139000         ,      32.442,       0.182,       8.728,       2.774
 140000         ,      31.003,       0.169,       7.762,       2.906
 141000         ,      25.904,       1.264,       4.781,       3.163
 142000         ,      32.743,       0.428,       8.359,       2.361
 143000         ,      31.811,       0.321,       8.441,       2.459
 144000         ,      32.358,       0.136,       9.138,       3.167
 145000         ,      28.751,       0.367,       7.609,       3.340
 146000         ,      29.055,       0.982,       7.794,       3.552
